County,Year,Hispanic/Race,Sex,Age Group,Value,Estimate/Projection,vintage,fips
Hertford,2023,NHWhite,Male,Population Age 10-14,143,Estimate,2023,37091
Hertford,2023,NHOther,Male,Population Age 45-49,242,Estimate,2023,37091
Nash,2023,NHOther,Male,Population Age 30-34,1718,Estimate,2023,37127
Hoke,2023,Hispanic,Male,Population Age 30-34,305,Estimate,2023,37093
Durham,2023,NHWhite,Female,Population Age 85+,1944,Estimate,2023,37063
Durham,2023,Hispanic,Male,Population Age 65-69,462,Estimate,2023,37063
Martin,2023,NHWhite,Female,Population Age 65-69,486,Estimate,2023,37117
Martin,2023,NHOther,Male,Population Age 25-29,248,Estimate,2023,37117
McDowell,2023,NHWhite,Male,Population Age 25-29,1020,Estimate,2023,37111
McDowell,2023,NHOther,Female,Population Age 50-54,118,Estimate,2023,37111
Iredell,2023,Hispanic,Female,Population Age 05-09,836,Estimate,2023,37097
Johnston,2023,Hispanic,Male,Population Age 80-84,53,Estimate,2023,37101
Jackson,2023,NHOther,Male,Population Age 40-44,196,Estimate,2023,37099
Alexander,2023,NHWhite,Male,Population Age 15-19,881,Estimate,2023,37003
Lee,2023,NHOther,Female,Population Age 05-09,462,Estimate,2023,37105
Lincoln,2023,Hispanic,Female,Population Age 25-29,195,Estimate,2023,37109
Cumberland,2023,NHWhite,Female,Population Age 80-84,1634,Estimate,2023,37051
Cumberland,2023,Hispanic,Female,Population Age 40-44,1325,Estimate,2023,37051
Cumberland,2023,NHOther,Female,Population Age 25-29,6835,Estimate,2023,37051
Cumberland,2023,NHOther,Female,Population Age 30-34,8237,Estimate,2023,37051
Alleghany,2023,NHWhite,Female,Population Age 60-64,435,Estimate,2023,37005
Lincoln,2023,NHWhite,Female,Population Age 65-69,2916,Estimate,2023,37109
Jones,2023,Hispanic,Male,Population Age 85+,0,Estimate,2023,37103
Macon,2023,Hispanic,Female,Population Age 05-09,182,Estimate,2023,37113
Macon,2023,Hispanic,Female,Population Age 70-74,23,Estimate,2023,37113
Alamance,2023,NHOther,Female,Population Age 85+,386,Estimate,2023,37001
Durham,2023,NHOther,Male,Population Age 50-54,4021,Estimate,2023,37063
Durham,2023,NHOther,Male,Population Age 85+,431,Estimate,2023,37063
Iredell,2023,NHWhite,Male,Population Age 10-14,4713,Estimate,2023,37097
Iredell,2023,NHOther,Female,Population Age 35-39,1281,Estimate,2023,37097
Alleghany,2023,Hispanic,Female,Population Age 30-34,55,Estimate,2023,37005
Alleghany,2023,Hispanic,Female,Population Age 40-44,19,Estimate,2023,37005
Haywood,2023,Hispanic,Female,Population Age 35-39,103,Estimate,2023,37087
Avery,2023,Hispanic,Male,Population Age 15-19,50,Estimate,2023,37011
Camden,2023,Hispanic,Female,Population Age 10-14,13,Estimate,2023,37029
Henderson,2023,Hispanic,Female,Population Age 75-79,86,Estimate,2023,37089
Anson,2023,Hispanic,Male,Population Age 35-39,34,Estimate,2023,37007
Alleghany,2023,Hispanic,Female,Population Age 80-84,4,Estimate,2023,37005
Alleghany,2023,NHOther,Female,Population Age 50-54,4,Estimate,2023,37005
Johnston,2023,NHWhite,Female,Population Age 35-39,5500,Estimate,2023,37101
Johnston,2023,Hispanic,Female,Population Age 05-09,2115,Estimate,2023,37101
Johnston,2023,NHOther,Male,Population Age 60-64,1414,Estimate,2023,37101
New Hanover,2023,NHOther,Female,Population Age 50-54,1387,Estimate,2023,37129
Graham,2023,Hispanic,Female,Population Age 70-74,2,Estimate,2023,37075
Graham,2023,Hispanic,Male,Population Age 55-59,5,Estimate,2023,37075
Graham,2023,NHOther,Male,Population Age 50-54,22,Estimate,2023,37075
Granville,2023,NHWhite,Female,Population Age 30-34,1113,Estimate,2023,37077
Granville,2023,Hispanic,Female,Population Age 45-49,143,Estimate,2023,37077
Granville,2023,NHOther,Male,Population Age 40-44,755,Estimate,2023,37077
Davidson,2023,Hispanic,Male,Population Age 20-24,596,Estimate,2023,37057
Mitchell,2023,Hispanic,Female,Population Age 10-14,35,Estimate,2023,37121
Mitchell,2023,Hispanic,Male,Population Age 30-34,31,Estimate,2023,37121
Mitchell,2023,NHOther,Female,Population Age 80-84,11,Estimate,2023,37121
Carteret,2023,NHWhite,Female,Population Age 45-49,1647,Estimate,2023,37031
Carteret,2023,NHWhite,Male,Population Age 35-39,1501,Estimate,2023,37031
Mecklenburg,2023,Hispanic,Male,Population Age 60-64,3104,Estimate,2023,37119
Haywood,2023,NHWhite,Male,Population Age 35-39,1549,Estimate,2023,37087
Haywood,2023,Hispanic,Female,Population Age 50-54,68,Estimate,2023,37087
Haywood,2023,Hispanic,Female,Population Age 75-79,12,Estimate,2023,37087
Cleveland,2023,Hispanic,Male,Population Age 05-09,258,Estimate,2023,37045
Northampton,2023,NHWhite,Female,Population Age 25-29,130,Estimate,2023,37131
Northampton,2023,NHWhite,Male,Population Age 00-04,152,Estimate,2023,37131
Northampton,2023,NHWhite,Male,Population Age 10-14,118,Estimate,2023,37131
Northampton,2023,NHOther,Female,Population Age 55-59,309,Estimate,2023,37131
Hoke,2023,NHWhite,Male,Population Age 45-49,499,Estimate,2023,37093
Hoke,2023,Hispanic,Female,Population Age 35-39,413,Estimate,2023,37093
Hoke,2023,Hispanic,Male,Population Age 20-24,209,Estimate,2023,37093
Davie,2023,NHWhite,Male,Population Age 20-24,926,Estimate,2023,37059
Davie,2023,NHWhite,Male,Population Age 65-69,1258,Estimate,2023,37059
Moore,2023,NHOther,Female,Population Age 75-79,384,Estimate,2023,37125
Hoke,2023,NHWhite,Female,Population Age 20-24,482,Estimate,2023,37093
Hoke,2023,Hispanic,Female,Population Age 15-19,347,Estimate,2023,37093
Hyde,2023,NHOther,Female,Population Age 20-24,28,Estimate,2023,37095
Gates,2023,NHWhite,Female,Population Age 80-84,99,Estimate,2023,37073
Johnston,2023,NHWhite,Female,Population Age 75-79,3008,Estimate,2023,37101
Johnston,2023,NHWhite,Male,Population Age 20-24,3563,Estimate,2023,37101
Cumberland,2023,NHWhite,Male,Population Age 35-39,3787,Estimate,2023,37051
Currituck,2023,NHWhite,Male,Population Age 60-64,1165,Estimate,2023,37053
Robeson,2023,NHOther,Male,Population Age 85+,342,Estimate,2023,37155
Cabarrus,2023,Hispanic,Male,Population Age 35-39,725,Estimate,2023,37025
Hoke,2023,NHOther,Female,Population Age 10-14,803,Estimate,2023,37093
Hoke,2023,NHOther,Male,Population Age 05-09,897,Estimate,2023,37093
Hyde,2023,NHWhite,Female,Population Age 25-29,90,Estimate,2023,37095
Northampton,2023,NHOther,Female,Population Age 80-84,191,Estimate,2023,37131
Hyde,2023,NHWhite,Female,Population Age 40-44,62,Estimate,2023,37095
Catawba,2023,Hispanic,Female,Population Age 00-04,954,Estimate,2023,37035
Alamance,2023,NHOther,Male,Population Age 80-84,242,Estimate,2023,37001
Franklin,2023,NHWhite,Male,Population Age 20-24,1337,Estimate,2023,37069
Hyde,2023,NHWhite,Male,Population Age 05-09,79,Estimate,2023,37095
Hyde,2023,NHWhite,Male,Population Age 15-19,78,Estimate,2023,37095
Polk,2023,NHWhite,Male,Population Age 15-19,431,Estimate,2023,37149
Buncombe,2023,NHOther,Female,Population Age 65-69,996,Estimate,2023,37021
Guilford,2023,NHWhite,Male,Population Age 35-39,7049,Estimate,2023,37081
Guilford,2023,NHOther,Female,Population Age 80-84,1846,Estimate,2023,37081
Guilford,2023,NHOther,Male,Population Age 05-09,7750,Estimate,2023,37081
Guilford,2023,NHOther,Male,Population Age 70-74,3135,Estimate,2023,37081
Camden,2023,Hispanic,Female,Population Age 75-79,1,Estimate,2023,37029
Camden,2023,NHOther,Female,Population Age 45-49,57,Estimate,2023,37029
Camden,2023,NHOther,Female,Population Age 85+,17,Estimate,2023,37029
Cumberland,2023,NHWhite,Male,Population Age 00-04,4236,Estimate,2023,37051
Cumberland,2023,Hispanic,Male,Population Age 10-14,2077,Estimate,2023,37051
Jones,2023,NHWhite,Female,Population Age 45-49,181,Estimate,2023,37103
Jones,2023,NHWhite,Female,Population Age 75-79,150,Estimate,2023,37103
Randolph,2023,NHWhite,Female,Population Age 10-14,2878,Estimate,2023,37151
Ashe,2023,NHOther,Male,Population Age 35-39,22,Estimate,2023,37009
Randolph,2023,NHOther,Female,Population Age 35-39,622,Estimate,2023,37151
Cumberland,2023,Hispanic,Female,Population Age 20-24,1826,Estimate,2023,37051
Cumberland,2023,NHOther,Female,Population Age 85+,1318,Estimate,2023,37051
Cumberland,2023,NHOther,Male,Population Age 85+,703,Estimate,2023,37051
McDowell,2023,NHWhite,Female,Population Age 45-49,1153,Estimate,2023,37111
McDowell,2023,NHOther,Male,Population Age 55-59,151,Estimate,2023,37111
Scotland,2023,NHWhite,Female,Population Age 05-09,365,Estimate,2023,37165
Scotland,2023,NHOther,Male,Population Age 05-09,567,Estimate,2023,37165
Cherokee,2023,NHWhite,Male,Population Age 40-44,597,Estimate,2023,37039
Gates,2023,Hispanic,Male,Population Age 15-19,16,Estimate,2023,37073
Gates,2023,Hispanic,Male,Population Age 75-79,2,Estimate,2023,37073
Carteret,2023,NHWhite,Male,Population Age 05-09,1183,Estimate,2023,37031
Carteret,2023,NHOther,Female,Population Age 15-19,208,Estimate,2023,37031
Carteret,2023,NHOther,Male,Population Age 70-74,212,Estimate,2023,37031
Iredell,2023,Hispanic,Female,Population Age 75-79,108,Estimate,2023,37097
Iredell,2023,Hispanic,Male,Population Age 15-19,930,Estimate,2023,37097
Cleveland,2023,NHOther,Male,Population Age 55-59,702,Estimate,2023,37045
Duplin,2023,Hispanic,Female,Population Age 65-69,135,Estimate,2023,37061
Duplin,2023,NHOther,Female,Population Age 35-39,292,Estimate,2023,37061
Jackson,2023,Hispanic,Female,Population Age 25-29,58,Estimate,2023,37099
Jackson,2023,Hispanic,Male,Population Age 40-44,122,Estimate,2023,37099
Pasquotank,2023,NHWhite,Female,Population Age 55-59,642,Estimate,2023,37139
Gaston,2023,Hispanic,Female,Population Age 05-09,1073,Estimate,2023,37071
Buncombe,2023,Hispanic,Male,Population Age 75-79,69,Estimate,2023,37021
Anson,2023,Hispanic,Male,Population Age 80-84,1,Estimate,2023,37007
Onslow,2023,NHWhite,Male,Population Age 40-44,2936,Estimate,2023,37133
Burke,2023,NHWhite,Male,Population Age 25-29,1915,Estimate,2023,37023
Catawba,2023,NHWhite,Male,Population Age 10-14,3556,Estimate,2023,37035
Martin,2023,NHOther,Female,Population Age 40-44,196,Estimate,2023,37117
Columbus,2023,NHWhite,Male,Population Age 10-14,915,Estimate,2023,37047
Buncombe,2023,NHWhite,Female,Population Age 50-54,7326,Estimate,2023,37021
Buncombe,2023,NHWhite,Male,Population Age 05-09,4995,Estimate,2023,37021
Buncombe,2023,Hispanic,Male,Population Age 55-59,484,Estimate,2023,37021
Buncombe,2023,Hispanic,Male,Population Age 60-64,357,Estimate,2023,37021
Chatham,2023,Hispanic,Female,Population Age 35-39,274,Estimate,2023,37037
Burke,2023,Hispanic,Male,Population Age 85+,20,Estimate,2023,37023
Burke,2023,NHOther,Male,Population Age 80-84,69,Estimate,2023,37023
Madison,2023,NHWhite,Female,Population Age 50-54,659,Estimate,2023,37115
Madison,2023,Hispanic,Male,Population Age 50-54,29,Estimate,2023,37115
Madison,2023,Hispanic,Male,Population Age 85+,3,Estimate,2023,37115
Guilford,2023,Hispanic,Male,Population Age 45-49,1819,Estimate,2023,37081
Guilford,2023,NHOther,Male,Population Age 35-39,7094,Estimate,2023,37081
Orange,2023,NHWhite,Female,Population Age 55-59,3072,Estimate,2023,37135
Pender,2023,Hispanic,Female,Population Age 35-39,151,Estimate,2023,37141
Pender,2023,NHOther,Female,Population Age 60-64,531,Estimate,2023,37141
Pender,2023,NHOther,Male,Population Age 45-49,357,Estimate,2023,37141
Avery,2023,NHOther,Female,Population Age 50-54,6,Estimate,2023,37011
Hyde,2023,NHWhite,Female,Population Age 85+,55,Estimate,2023,37095
Cabarrus,2023,Hispanic,Female,Population Age 85+,66,Estimate,2023,37025
Cabarrus,2023,NHOther,Male,Population Age 05-09,3031,Estimate,2023,37025
Madison,2023,NHWhite,Male,Population Age 50-54,611,Estimate,2023,37115
Madison,2023,Hispanic,Female,Population Age 30-34,28,Estimate,2023,37115
Madison,2023,NHOther,Male,Population Age 50-54,28,Estimate,2023,37115
Lee,2023,NHOther,Male,Population Age 20-24,402,Estimate,2023,37105
Northampton,2023,NHWhite,Male,Population Age 85+,110,Estimate,2023,37131
Clay,2023,NHWhite,Female,Population Age 80-84,261,Estimate,2023,37043
Clay,2023,Hispanic,Female,Population Age 65-69,5,Estimate,2023,37043
Johnston,2023,NHOther,Female,Population Age 65-69,1371,Estimate,2023,37101
Cleveland,2023,NHWhite,Male,Population Age 50-54,2308,Estimate,2023,37045
Cleveland,2023,NHOther,Male,Population Age 85+,72,Estimate,2023,37045
Alexander,2023,NHWhite,Female,Population Age 40-44,903,Estimate,2023,37003
Alexander,2023,Hispanic,Male,Population Age 35-39,35,Estimate,2023,37003
Columbus,2023,Hispanic,Male,Population Age 65-69,24,Estimate,2023,37047
Orange,2023,NHWhite,Female,Population Age 85+,1041,Estimate,2023,37135
Orange,2023,NHWhite,Male,Population Age 85+,655,Estimate,2023,37135
Orange,2023,NHOther,Male,Population Age 85+,163,Estimate,2023,37135
Carteret,2023,Hispanic,Male,Population Age 80-84,11,Estimate,2023,37031
Carteret,2023,NHOther,Male,Population Age 35-39,257,Estimate,2023,37031
Carteret,2023,NHOther,Male,Population Age 55-59,248,Estimate,2023,37031
Chowan,2023,NHWhite,Female,Population Age 15-19,204,Estimate,2023,37041
Perquimans,2023,Hispanic,Female,Population Age 10-14,13,Estimate,2023,37143
Perquimans,2023,Hispanic,Male,Population Age 70-74,2,Estimate,2023,37143
Columbus,2023,NHOther,Female,Population Age 20-24,448,Estimate,2023,37047
Person,2023,Hispanic,Female,Population Age 45-49,46,Estimate,2023,37145
Person,2023,Hispanic,Male,Population Age 80-84,9,Estimate,2023,37145
Person,2023,NHOther,Female,Population Age 45-49,342,Estimate,2023,37145
Lee,2023,Hispanic,Male,Population Age 30-34,461,Estimate,2023,37105
Lee,2023,NHOther,Female,Population Age 85+,161,Estimate,2023,37105
Bertie,2023,NHWhite,Female,Population Age 20-24,84,Estimate,2023,37015
Bertie,2023,NHWhite,Female,Population Age 60-64,241,Estimate,2023,37015
Bertie,2023,Hispanic,Male,Population Age 20-24,8,Estimate,2023,37015
Bertie,2023,NHOther,Male,Population Age 65-69,395,Estimate,2023,37015
Cumberland,2023,NHOther,Male,Population Age 80-84,899,Estimate,2023,37051
Graham,2023,NHWhite,Female,Population Age 65-69,294,Estimate,2023,37075
Graham,2023,NHWhite,Female,Population Age 80-84,135,Estimate,2023,37075
Graham,2023,NHWhite,Male,Population Age 20-24,161,Estimate,2023,37075
McDowell,2023,Hispanic,Female,Population Age 40-44,74,Estimate,2023,37111
McDowell,2023,Hispanic,Female,Population Age 70-74,27,Estimate,2023,37111
McDowell,2023,NHOther,Female,Population Age 75-79,84,Estimate,2023,37111
Bertie,2023,Hispanic,Female,Population Age 10-14,19,Estimate,2023,37015
Bladen,2023,NHWhite,Female,Population Age 65-69,710,Estimate,2023,37017
Bladen,2023,Hispanic,Female,Population Age 05-09,131,Estimate,2023,37017
Bladen,2023,NHOther,Female,Population Age 40-44,267,Estimate,2023,37017
Beaufort,2023,NHWhite,Female,Population Age 75-79,1044,Estimate,2023,37013
Duplin,2023,Hispanic,Female,Population Age 40-44,287,Estimate,2023,37061
Jones,2023,Hispanic,Male,Population Age 40-44,21,Estimate,2023,37103
Sampson,2023,NHOther,Female,Population Age 15-19,519,Estimate,2023,37163
Graham,2023,NHWhite,Male,Population Age 80-84,131,Estimate,2023,37075
Robeson,2023,NHWhite,Female,Population Age 50-54,950,Estimate,2023,37155
Alleghany,2023,Hispanic,Male,Population Age 30-34,41,Estimate,2023,37005
Duplin,2023,Hispanic,Female,Population Age 75-79,27,Estimate,2023,37061
Craven,2023,NHOther,Female,Population Age 80-84,383,Estimate,2023,37049
Guilford,2023,NHWhite,Female,Population Age 15-19,8305,Estimate,2023,37081
Guilford,2023,NHOther,Female,Population Age 45-49,8243,Estimate,2023,37081
Craven,2023,NHWhite,Male,Population Age 10-14,1883,Estimate,2023,37049
Buncombe,2023,NHWhite,Female,Population Age 80-84,3611,Estimate,2023,37021
Lincoln,2023,NHOther,Female,Population Age 50-54,370,Estimate,2023,37109
McDowell,2023,NHWhite,Male,Population Age 85+,329,Estimate,2023,37111
McDowell,2023,NHOther,Male,Population Age 85+,18,Estimate,2023,37111
Burke,2023,NHWhite,Male,Population Age 00-04,1392,Estimate,2023,37023
Burke,2023,Hispanic,Female,Population Age 15-19,471,Estimate,2023,37023
Burke,2023,Hispanic,Female,Population Age 50-54,181,Estimate,2023,37023
Lee,2023,Hispanic,Male,Population Age 60-64,256,Estimate,2023,37105
Hyde,2023,NHOther,Female,Population Age 00-04,18,Estimate,2023,37095
Dare,2023,NHWhite,Female,Population Age 65-69,1892,Estimate,2023,37055
Dare,2023,NHWhite,Male,Population Age 45-49,916,Estimate,2023,37055
New Hanover,2023,NHOther,Female,Population Age 55-59,1268,Estimate,2023,37129
Graham,2023,Hispanic,Male,Population Age 70-74,1,Estimate,2023,37075
Graham,2023,NHOther,Male,Population Age 35-39,17,Estimate,2023,37075
Tyrrell,2023,NHWhite,Female,Population Age 85+,31,Estimate,2023,37177
Tyrrell,2023,NHOther,Male,Population Age 40-44,53,Estimate,2023,37177
Tyrrell,2023,NHOther,Male,Population Age 75-79,23,Estimate,2023,37177
Camden,2023,Hispanic,Male,Population Age 45-49,16,Estimate,2023,37029
Camden,2023,NHOther,Female,Population Age 10-14,40,Estimate,2023,37029
Granville,2023,NHOther,Female,Population Age 55-59,740,Estimate,2023,37077
Caldwell,2023,NHOther,Male,Population Age 15-19,233,Estimate,2023,37027
Union,2023,NHWhite,Female,Population Age 85+,1545,Estimate,2023,37179
Mitchell,2023,NHWhite,Female,Population Age 05-09,272,Estimate,2023,37121
Mitchell,2023,Hispanic,Female,Population Age 85+,2,Estimate,2023,37121
Mitchell,2023,Hispanic,Male,Population Age 00-04,26,Estimate,2023,37121
Mitchell,2023,NHOther,Female,Population Age 45-49,7,Estimate,2023,37121
Rockingham,2023,NHWhite,Male,Population Age 65-69,2308,Estimate,2023,37157
Davidson,2023,NHWhite,Female,Population Age 50-54,5006,Estimate,2023,37057
Davidson,2023,NHOther,Female,Population Age 10-14,973,Estimate,2023,37057
Nash,2023,NHOther,Female,Population Age 15-19,1408,Estimate,2023,37127
Johnston,2023,Hispanic,Male,Population Age 25-29,1285,Estimate,2023,37101
Johnston,2023,NHOther,Female,Population Age 75-79,608,Estimate,2023,37101
Johnston,2023,NHOther,Male,Population Age 75-79,503,Estimate,2023,37101
Martin,2023,Hispanic,Male,Population Age 10-14,54,Estimate,2023,37117
Martin,2023,NHOther,Female,Population Age 65-69,495,Estimate,2023,37117
Graham,2023,NHWhite,Female,Population Age 05-09,140,Estimate,2023,37075
Graham,2023,NHWhite,Female,Population Age 45-49,178,Estimate,2023,37075
Graham,2023,Hispanic,Male,Population Age 65-69,3,Estimate,2023,37075
Harnett,2023,NHOther,Female,Population Age 85+,272,Estimate,2023,37085
Montgomery,2023,Hispanic,Female,Population Age 00-04,181,Estimate,2023,37123
Montgomery,2023,NHOther,Female,Population Age 30-34,250,Estimate,2023,37123
Granville,2023,NHOther,Female,Population Age 60-64,643,Estimate,2023,37077
Hyde,2023,Hispanic,Male,Population Age 40-44,16,Estimate,2023,37095
Anson,2023,NHWhite,Female,Population Age 50-54,225,Estimate,2023,37007
Anson,2023,NHWhite,Female,Population Age 55-59,327,Estimate,2023,37007
Anson,2023,NHWhite,Male,Population Age 00-04,270,Estimate,2023,37007
Anson,2023,NHWhite,Male,Population Age 80-84,132,Estimate,2023,37007
Duplin,2023,NHWhite,Male,Population Age 35-39,760,Estimate,2023,37061
Anson,2023,Hispanic,Male,Population Age 10-14,40,Estimate,2023,37007
Anson,2023,Hispanic,Male,Population Age 25-29,50,Estimate,2023,37007
Anson,2023,NHOther,Female,Population Age 80-84,126,Estimate,2023,37007
Ashe,2023,Hispanic,Female,Population Age 25-29,52,Estimate,2023,37009
Jones,2023,Hispanic,Female,Population Age 15-19,15,Estimate,2023,37103
Jones,2023,Hispanic,Female,Population Age 55-59,1,Estimate,2023,37103
Jones,2023,NHOther,Male,Population Age 10-14,95,Estimate,2023,37103
Buncombe,2023,NHOther,Female,Population Age 00-04,724,Estimate,2023,37021
Lincoln,2023,NHOther,Female,Population Age 10-14,236,Estimate,2023,37109
Lincoln,2023,NHOther,Male,Population Age 60-64,313,Estimate,2023,37109
Lincoln,2023,NHOther,Male,Population Age 70-74,174,Estimate,2023,37109
Haywood,2023,NHWhite,Male,Population Age 60-64,2197,Estimate,2023,37087
Clay,2023,NHWhite,Female,Population Age 30-34,274,Estimate,2023,37043
Clay,2023,Hispanic,Female,Population Age 50-54,12,Estimate,2023,37043
Johnston,2023,NHWhite,Female,Population Age 60-64,5307,Estimate,2023,37101
Johnston,2023,NHOther,Male,Population Age 40-44,1694,Estimate,2023,37101
Avery,2023,NHWhite,Male,Population Age 60-64,697,Estimate,2023,37011
Henderson,2023,NHWhite,Female,Population Age 10-14,2147,Estimate,2023,37089
Henderson,2023,NHOther,Male,Population Age 65-69,241,Estimate,2023,37089
Beaufort,2023,NHWhite,Female,Population Age 10-14,650,Estimate,2023,37013
Beaufort,2023,Hispanic,Male,Population Age 20-24,160,Estimate,2023,37013
